region	lon	lat	topType	topTypeAlt	translitTitle	arTitle	topURI	translitTitleOther	arTitleOther	searchNames	arBW
Aqur	39.13855	36.61998	towns	cite	Tall Maḥrá	تل محرى	TALLMAHRA_391E366N_S_AQUR	Tall Maḥrá, Tall Baḥrá	تل محرى، تل بحرى	Tall Mahra, Tall Bahra	Tall Mahra, Tall Bahra
Aqur	39.22470	38.75874	waystations	forteresse	Ḥiṣn Ziyād	حصن زياد	HISNZIYAD_392E387N_S_AQUR	Ḥiṣn Ziyād	حصن زياد	Hisn Ziyad	Hisn Ziyad
Aqur	39.33450	37.75537	waystations	etape	Bāmaqarā	بامقرا	BAMAQARA_393E377N_S_AQUR	Bāmaqarā, Bāmaqdaŧ	بامقرا، بامقدة	Bamaqara, Bamaqda	Bamaqara, Bamaqda
Aqur	39.46613	35.32264	waystations	etape	al-Ġurayz 	ﭐلغريز 	GHURAYZ_394E353N_S_AQUR	al-Ġurayz , al-ʿUrayr	ﭐلغريز ، ﭐلعرير	al-Ghurayz , al-Urayr	al-Ghurayz , al-Urayr
Aqur	39.61765	37.92941	waystations	etape	Ǧarnān	جرنان	JARNAN_396E379N_S_AQUR	Ǧarnān	جرنان	Jarnan	Jarnan
Aqur	39.75447	38.19784	towns	cite?	Tall Ḥūm	تل حوم	TALLHUM_397E381N_S_AQUR	Tall Ḥūm	تل حوم	Tall Hum	Tall Hum
Aqur	39.76511	35.05726	waystations	etape	al-Qaṣabaŧ	ﭐلقصبة	QASABA_397E350N_S_AQUR	al-Qaṣabaŧ	ﭐلقصبة	al-Qasaba	al-Qasaba
Aqur	39.76550	37.22748	towns	cite	Tall Mawzan	تل موزن	TALLMAWZAN_397E372N_S_AQUR	Tall Mawzan	تل موزن	Tall Mawzan	Tall Mawzan
Aqur	39.81661	35.75218	towns	cite	al-Ḫānūqaŧ	ﭐلخانوقة	KHANUQA_398E357N_S_AQUR	al-Ḫānūqaŧ	ﭐلخانوقة	al-Khanuqa	al-Khanuqa
Aqur	39.83119	38.61412	waystations	placefrontiere	Šimšāṭ	شمشاط	SHIMSHAT_398E386N_S_AQUR	Šimšāṭ	شمشاط	Shimshat	Shimshat
Aqur	39.83950	35.58832	villages	localite	al-Mubārak	ﭐلمبارك	MUBARAK_398E355N_S_AQUR	al-Mubārak	ﭐلمبارك	al-Mubarak	al-Mubarak
Aqur	39.87384	35.65809	villages	localite	Bīrā	بيرا	BIRA_398E356N_S_AQUR	Bīrā	بيرا	Bira	Bira
Aqur	40.06404	36.83758	towns	cite	Raʾs al-ʿAyn	رأس ﭐلعين	RASAYN_400E368N_S_AQUR	Raʾs al-ʿAyn	رأس ﭐلعين	Ras al-Ayn	Ras al-Ayn
Aqur	40.08449	38.07602	waters	riviere	Nahr al-Ḏīb	نهر ﭐلذيب	NAHRDHIB_400E380N_W_AQUR	Nahr al-Ḏīb, Nahr al-Kilāb	نهر ﭐلذيب، نهر ﭐلكلاب	Nahr al-Dhib, Nahr al-Kilab	Nahr al-Dhib, Nahr al-Kilab
Aqur	40.09518	34.93204	waystations	etape	al-ʿAwāmil	ﭐلعوامل	AWAMIL_400E349N_S_AQUR	al-ʿAwāmil	ﭐلعوامل	al-Awamil	al-Awamil
Aqur	40.13133	35.32381	waystations	etape	Fam Nahr Saʿīd	فم نهر سعيد	FAMNAHRSAID_401E353N_S_AQUR	Fam Nahr Saʿīd	فم نهر سعيد	Fam Nahr Said	Fam Nahr Said
Aqur	40.21323	37.91510	capitals	capitale	Āmid	آمد	AMID_402E379N_S_AQUR	Āmid	آمد	Amid	Amid
Aqur	40.22779	38.77905	waters	riviere	Nahr Arsanās	نهر أرسناس	NAHRARSANAS_402E387N_W_AQUR	Nahr Arsanās	نهر أرسناس	Nahr Arsanas	Nahr Arsanas
Aqur	40.32760	37.40829	waystations	etape	Qaṣr Ibn Nāziʿ	قصر إبن نازع	QASRIBNNAZI_403E374N_S_AQUR	Qaṣr Ibn Nāziʿ, Qaṣr Banū Nāziʿ	قصر إبن نازع، قصر بنو نازع	Qasr Ibn Nazi, Qasr Banu Nazi	Qasr Ibn Nazi, Qasr Banu Nazi
Aqur	40.41354	36.65489	towns	cite	al-Ǧaḥšiyyaŧ	ﭐلجحشية	JAHSHIYYA_404E366N_S_AQUR	al-Ǧaḥšiyyaŧ	ﭐلجحشية	al-Jahshiyya	al-Jahshiyya
Aqur	40.42465	38.18191	waters	riviere	Wādī al-Rams	وادي ﭐلرمس	WADIRAMS_404E381N_W_AQUR	Wādī al-Rams, al-Rass, Wādī Ṣalb	وادي ﭐلرمس، ﭐلرس، وادي صلب	Wadi al-Rams, al-Rass, Wadi Salb	Wadi al-Rams, al-Rass, Wadi Salb
Aqur	40.42704	36.98749	towns	cite	Kafartūṯā	كفرتوثا	KAFARTUTHA_404E369N_S_AQUR	Kafartūṯā	كفرتوثا	Kafartutha	Kafartutha
Aqur	40.43747	35.14620	towns	cite	Qarqīsiyyaŧ	قرقيسية	QARQISIYYA_404E351N_S_AQUR	Qarqīsiyyaŧ	قرقيسية	Qarqisiyya	Qarqisiyya
Aqur	40.45161	34.81073	waystations	etape	al-Qamarṭī	ﭐلقمرطي	QAMARTI_404E348N_S_AQUR	al-Qamarṭī, al-Qamraṭī	ﭐلقمرطي، ﭐلقمرطي	al-Qamarti, al-Qamrati	al-Qamarti, al-Qamrati
Aqur	40.45784	34.98817	towns	cite	Raḥbaŧ Malik Ibn Ṭawq	رحبة ملك إبن طوق	RAHBAMALIKIBNTAWQ_404E349N_S_AQUR	Raḥbaŧ Malik Ibn Ṭawq	رحبة ملك إبن طوق	Rahba Malik Ibn Tawq	Rahba Malik Ibn Tawq
Aqur	40.55153	36.53446	towns	cite	al-Maǧdal	ﭐلمجدل	MAJDAL_405E365N_S_AQUR	al-Maǧdal	ﭐلمجدل	al-Majdal	al-Majdal
Aqur	40.56071	38.57565	waystations	forteresse	Ribāṭ Ḏū al-Qarnayn	رباط ذو ﭐلقرنين	RIBATDHUQARNAYN_405E385N_S_AQUR	Ribāṭ Ḏū al-Qarnayn	رباط ذو ﭐلقرنين	Ribat Dhu al-Qarnayn	Ribat Dhu al-Qarnayn
Aqur	40.56368	34.92311	waystations	etape	al-Fāš	ﭐلفاش	FASH_405E349N_S_AQUR	al-Fāš	ﭐلفاش	al-Fash	al-Fash
Aqur	40.58146	37.16749	villages	localite	Dunaysīr	دنيسير	DUNAYSIR_405E371N_S_AQUR	Dunaysīr	دنيسير	Dunaysir	Dunaysir
Aqur	40.58767	35.24207	towns	cite	Sukayr al-ʿAbbās	سكير ﭐلعباس	SUKAYRABBAS_405E352N_S_AQUR	Sukayr al-ʿAbbās	سكير ﭐلعباس	Sukayr al-Abbas	Sukayr al-Abbas
Aqur	40.59626	35.41480	towns	cite	al-Fudayn	ﭐلفدين	FUDAYN_405E354N_S_AQUR	al-Fudayn	ﭐلفدين	al-Fudayn	al-Fudayn
Aqur	40.65491	35.49287	towns	cite	al-Ṣuwwār	ﭐلصوار	SUWWAR_406E354N_S_AQUR	al-Ṣuwwār	ﭐلصوار	al-Suwwar	al-Suwwar
Aqur	40.67909	37.84795	regions	circonscription	Diyār Bakr	ديار بكر	DIYARBAKR_406E378N_R_AQUR	Diyār Bakr	ديار بكر	Diyar Bakr	Diyar Bakr
Aqur	40.69403	36.05814	capitals	capitale	ʿArabān	عربان	ARABAN_406E360N_S_AQUR	ʿArabān	عربان	Araban	Araban
Aqur	40.71117	37.30186	towns	cite	Mārdīn	ماردين	MARDIN_407E373N_S_AQUR	Mārdīn	ماردين	Mardin	Mardin
Aqur	40.71642	35.62321	towns	cite	al-Ḥuṣayn	ﭐلحصين	HUSAYN_407E356N_S_AQUR	al-Ḥuṣayn	ﭐلحصين	al-Husayn	al-Husayn
Aqur	40.73502	35.50335	waters	riviere	Nahr al-Ḫābūr	نهر ﭐلخابور	NAHRKHABUR_407E355N_W_AQUR	Nahr al-Ḫābūr	نهر ﭐلخابور	Nahr al-Khabur	Nahr al-Khabur
Aqur	40.74111	34.71355	towns	cite	al-Dāliyaŧ	ﭐلدالية	DALIYA_407E347N_S_AQUR	al-Dāliyaŧ	ﭐلدالية	al-Daliya	al-Daliya
Aqur	40.75853	36.19626	villages	localite	al-Maṭariyyaŧ	ﭐلمطرية	MATARIYYA_407E361N_S_AQUR	al-Maṭariyyaŧ	ﭐلمطرية	al-Matariyya	al-Matariyya
Aqur	40.75934	35.74173	towns	cite	Mīkisīn	ميكسين	MIKISIN_407E357N_S_AQUR	Mīkisīn, Maykisīn, Mākisīn	ميكسين، ميكسين، ماكسين	Mikisin, Maykisin, Makisin	Mikisin, Maykisin, Makisin
Aqur	40.76153	36.16114	towns	cite	Ṭābān	طابان	TABAN_407E361N_S_AQUR	Ṭābān, Ṭalabān	طابان، طلبان	Taban, Talaban	Taban, Talaban
Aqur	40.78158	34.67900	villages	localite	al-Furḍaŧ	ﭐلفرضة	FURDA_407E346N_S_AQUR	al-Furḍaŧ	ﭐلفرضة	al-Furda	al-Furda
Aqur	40.85162	34.54577	waystations	etape	Ḫalīǧ Banū Ǧumayʿ	خليج بنو جميع	KHALIJBANUJUMAY_408E345N_S_AQUR	Ḫalīǧ Banū Ǧumayʿ	خليج بنو جميع	Khalij Banu Jumay	Khalij Banu Jumay
Aqur	40.86321	37.40165	towns	canton	Ṯūr ʿAbdīn	ثور عبدين	THURABDIN_408E374N_S_AQUR	Ṯūr ʿAbdīn	ثور عبدين	Thur Abdin	Thur Abdin
Aqur	40.87703	36.38969	towns	cite	Tunānīr	تنانير	TUNANIR_408E363N_S_AQUR	Tunānīr, Tunaynīr	تنانير، تنينير	Tunanir, Tunaynir	Tunanir, Tunaynir
Aqur	40.90954	35.86703	towns	cite	al-Šamsīniyyaŧ	ﭐلشمسينية	SHAMSINIYYA_409E358N_S_AQUR	al-Šamsīniyyaŧ, al-Šamsāniyyaŧ	ﭐلشمسينية، ﭐلشمسانية	al-Shamsiniyya, al-Shamsaniyya	al-Shamsiniyya, al-Shamsaniyya
Aqur	40.92477	34.42004	waystations	etape	Wādī al-Sibāʿ	وادي ﭐلسباع	WADISIBA_409E344N_S_AQUR	Wādī al-Sibāʿ	وادي ﭐلسباع	Wadi al-Siba	Wadi al-Siba
Aqur	40.94689	37.18527	towns	cite	Dārā	دارا	DARA_409E371N_S_AQUR	Dārā	دارا	Dara	Dara
Aqur	41.00798	38.14322	towns	cite	Mayyāfāriqīn	ميافارقين	MAYYAFARIQIN_410E381N_S_AQUR	Mayyāfāriqīn	ميافارقين	Mayyafariqin	Mayyafariqin
Aqur	41.13557	35.33548	towns	cite?	al-Munḫariq	ﭐلمنخرق	MUNKHARIQ_411E353N_S_AQUR	al-Munḫariq	ﭐلمنخرق	al-Munkhariq	al-Munkhariq
Aqur	41.15980	34.33397	waystations	etape	Dāziqī	دازقي	DAZIQI_411E343N_S_AQUR	Dāziqī	دازقي	Daziqi	Daziqi
Aqur	41.17006	37.98330	waters	riviere	Wādī Masūliyāt	وادي مسوليات	WADIMASULIYAT_411E379N_W_AQUR	Wādī Masūliyāt, Nahr Sātīdamā, Wādī Sātīdamā	وادي مسوليات، نهر ساتيدما، وادي ساتيدما	Wadi Masuliyat, Nahr Satidama, Wadi Satidama	Wadi Masuliyat, Nahr Satidama, Wadi Satidama
Aqur	41.22167	37.05514	towns	cite	Naṣībīn	نصيبين	NASIBIN_412E370N_S_AQUR	Naṣībīn	نصيبين	Nasibin	Nasibin
Aqur	41.24817	37.13080	waters	riviere	Nahr al-Hirmās	نهر ﭐلهرماس	NAHRHIRMAS_412E371N_W_AQUR	Nahr al-Hirmās	نهر ﭐلهرماس	Nahr al-Hirmas	Nahr al-Hirmas
Aqur	41.25352	36.38728	waters	lac	Buḥayraŧ Ḫātūniyyaŧ	بحيرة خاتونية	BUHAYRAKHATUNIYYA_412E363N_W_AQUR	Buḥayraŧ Ḫātūniyyaŧ	بحيرة خاتونية	Buhayra Khatuniyya	Buhayra Khatuniyya
Aqur	41.34352	36.98150	villages	localite	Tall Farāšaŧ	تل فراشة	TALLFARASHA_413E369N_S_AQUR	Tall Farāšaŧ	تل فراشة	Tall Farasha	Tall Farasha
Aqur	41.42113	37.70021	towns	cite	Ḥiṣn Kayfā	حصن كيفا	HISNKAYFA_414E377N_S_AQUR	Ḥiṣn Kayfā	حصن كيفا	Hisn Kayfa	Hisn Kayfa
Aqur	41.49366	38.01078	waters	riviere	Wādī Ṣarbaṭ	وادي صربط	WADISARBAT_414E380N_W_AQUR	Wādī Ṣarbaṭ, Nahr Ṣarbaṭ, Ṣarbaṭ	وادي صربط، نهر صربط، صربط	Wadi Sarbat, Nahr Sarbat, Sarbat	Wadi Sarbat, Nahr Sarbat, Sarbat
Aqur	41.55670	34.39307	towns	cite	al-Nihiyyaŧ	ﭐلنهية	NIHIYYA_415E343N_S_AQUR	al-Nihiyyaŧ	ﭐلنهية	al-Nihiyya	al-Nihiyya
Aqur	41.62102	36.23740	towns	cite	al-Ǧibāl	ﭐلجبال	JIBAL_416E362N_S_AQUR	al-Ǧibāl, ʿAyn al-Ǧibāl	ﭐلجبال، عين ﭐلجبال	al-Jibal, Ayn al-Jibal	al-Jibal, Ayn al-Jibal
Aqur	41.65964	37.97890	villages	localite	Arzan	أرزن	ARZAN_416E379N_S_AQUR	Arzan	أرزن	Arzan	Arzan
Aqur	41.72002	36.99109	towns	cite	Aḏramaŧ	أذرمة	ADHRAMA_417E369N_S_AQUR	Aḏramaŧ	أذرمة	Adhrama	Adhrama
Aqur	41.78238	37.72559	towns	cite	Tall Fāfān	تل فافان	TALLFAFAN_417E377N_S_AQUR	Tall Fāfān, ʿAyn Tall Fāfān	تل فافان، عين تل فافان	Tall Fafan, Ayn Tall Fafan	Tall Fafan, Ayn Tall Fafan
Aqur	41.89101	36.32446	towns	cite	Sinǧār	سنجار	SINJAR_418E363N_S_AQUR	Sinǧār	سنجار	Sinjar	Sinjar
Aqur	41.91628	37.78735	villages	localite	Ṭanzaŧ	طنزة	TANZA_419E377N_S_AQUR	Ṭanzaŧ	طنزة	Tanza	Tanza
Aqur	41.95904	34.43481	towns	cite	ʿĀnaŧ	عانة	ANA_419E344N_S_AQUR	ʿĀnaŧ	عانة	Ana	Ana
Aqur	41.97905	37.88869	waters	riviere	Nahr al-Razb	نهر ﭐلرزب	NAHRRAZB_419E378N_W_AQUR	Nahr al-Razb, al-Razm, al-Zarm	نهر ﭐلرزب، ﭐلرزم، ﭐلزرم	Nahr al-Razb, al-Razm, al-Zarm	Nahr al-Razb, al-Razm, al-Zarm
Aqur	41.99451	36.65368	regions	circonscription	Diyār Rabīʿaŧ	ديار ربيعة	DIYARRABIA_419E366N_R_AQUR	Diyār Rabīʿaŧ	ديار ربيعة	Diyar Rabia	Diyar Rabia
Aqur	42.07551	36.95274	towns	cite	Barqaʿīd	برقعيد	BARQAID_420E369N_S_AQUR	Barqaʿīd	برقعيد	Barqaid	Barqaid
Aqur	42.13266	38.39550	towns	cite	Badlīs	بدليس	BADLIS_421E383N_S_AQUR	Badlīs, Bidlīs	بدليس، بدليس	Badlis, Bidlis	Badlis, Bidlis
Aqur	42.18317	34.23688	villages	localite	al-Fuḥaymaŧ	ﭐلفحيمة	FUHAYMA_421E342N_S_AQUR	al-Fuḥaymaŧ	ﭐلفحيمة	al-Fuhayma	al-Fuhayma
Aqur	42.19943	37.28521	regions	territoire	Ǧazīraŧ Ibn ʿUmar	جزيرة إبن عمر	JAZIRAIBNUMAR_421E372N_R_AQUR	Ǧazīraŧ Ibn ʿUmar	جزيرة إبن عمر	Jazira Ibn Umar	Jazira Ibn Umar
Aqur	42.38707	34.10682	towns	cite	al-Ḥadīṯaŧ	ﭐلحديثة	HADITHA_423E341N_S_AQUR	al-Ḥadīṯaŧ	ﭐلحديثة	al-Haditha	al-Haditha
Aqur	42.41353	33.98559	towns	cite	Ālūs	آلوس	ALUS_424E339N_S_AQUR	Ālūs, Ālūsā	آلوس، آلوسا	Alus, Alusa	Alus, Alusa
Aqur	42.43096	37.04735	towns	cite	Fayšābūr	فيشابور	FAYSHABUR_424E370N_S_AQUR	Fayšābūr	فيشابور	Fayshabur	Fayshabur
Aqur	42.43701	36.66090	towns	cite	Bāʿaynāṯā	باعيناثا	BAAYNATHA_424E366N_S_AQUR	Bāʿaynāṯā	باعيناثا	Baaynatha	Baaynatha
Aqur	42.49401	36.36312	towns	cite	Tall Aʿfar	تل أعفر	TALLAFAR_424E363N_S_AQUR	Tall Aʿfar	تل أعفر	Tall Afar	Tall Afar
Aqur	42.50069	33.98430	waystations	etape?	al-Ḫizānaŧ	ﭐلخزانة	KHIZANA_425E339N_S_AQUR	al-Ḫizānaŧ	ﭐلخزانة	al-Khizana	al-Khizana
Aqur	42.51884	37.36064	sites	montagne	Ǧabal al-Ǧūdī	جبل ﭐلجودي	JABALJUDI_425E373N_O_AQUR	Ǧabal al-Ǧūdī	جبل ﭐلجودي	Jabal al-Judi	Jabal al-Judi
Aqur	42.55713	39.14370	towns	cite	Malāzkird	ملازكرد	MALAZKIRD_425E391N_S_AQUR	Malāzkird, Malāzǧird, Manāzǧird	ملازكرد، ملازجرد، منازجرد	Malazkird, Malazjird, Manazjird	Malazkird, Malazjird, Manazjird
Aqur	42.64158	37.31295	towns	cite	Ṯamānīn	ثمانين	THAMANIN_426E373N_S_AQUR	Ṯamānīn	ثمانين	Thamanin	Thamanin
Aqur	42.69628	35.79513	towns	cite	al-Ḥaḍr	ﭐلحضر	HADR_426E357N_S_AQUR	al-Ḥaḍr	ﭐلحضر	al-Hadr	al-Hadr
Aqur	42.72248	37.11078	towns	cite	al-Ḥasaniyyaŧ	ﭐلحسنية	HASANIYYA_427E371N_S_AQUR	al-Ḥasaniyyaŧ	ﭐلحسنية	al-Hasaniyya	al-Hasaniyya
Aqur	42.75800	36.47417	towns	cite	Balad	بلد	BALAD_427E364N_S_AQUR	Balad	بلد	Balad	Balad
Aqur	42.76550	36.25676	villages	localite	al-Maḥlabiyyaŧ	ﭐلمحلبية	MAHLABIYYA_427E362N_S_AQUR	al-Maḥlabiyyaŧ	ﭐلمحلبية	al-Mahlabiyya	al-Mahlabiyya
Aqur	42.80477	37.06628	waters	riviere	Ḫābūr al-Ḥasaniyyaŧ	خابور ﭐلحسنية	KHABURHASANIYYA_428E370N_W_AQUR	Ḫābūr al-Ḥasaniyyaŧ	خابور ﭐلحسنية	Khabur al-Hasaniyya	Khabur al-Hasaniyya
Aqur	42.96350	36.81597	towns	cite	Maʿlaṯāyaŧ	معلثاية	MALATHAYA_429E368N_S_AQUR	Maʿlaṯāyaŧ	معلثاية	Malathaya	Malathaya
Aqur	42.96650	36.27006	waystations	etape	al-Šaḥḥāǧiyyaŧ	ﭐلشحاجية	SHAHHAJIYYA_429E362N_S_AQUR	al-Šaḥḥāǧiyyaŧ	ﭐلشحاجية	al-Shahhajiyya	al-Shahhajiyya
Aqur	43.04545	35.00028	waters	riviere	Nahr Ṯarṯār	نهر ثرثار	NAHRTHARTHAR_430E350N_W_AQUR	Nahr Ṯarṯār	نهر ثرثار	Nahr Tharthar	Nahr Tharthar
Aqur	43.05500	36.63683	villages	localite	Mazāriʿī	مزارعي	MAZARII_430E366N_S_AQUR	Mazāriʿī	مزارعي	Mazarii	Mazarii
Aqur	43.12700	36.32809	capitals	capitale	al-Mawṣil	ﭐلموصل	MAWSIL_431E363N_S_AQUR	al-Mawṣil	ﭐلموصل	al-Mawsil	al-Mawsil
Aqur	43.17500	36.35104	towns	cite	Nīnawá	نينوى	NINAWA_431E363N_S_AQUR	Nīnawá, Nūnawā	نينوى، نونوا	Ninawa, Nunawa	Ninawa, Nunawa
Aqur	43.26652	36.14235	towns	cite	Marǧ Ǧuhaynaŧ	مرج جهينة	MARJJUHAYNA_432E361N_S_AQUR	Marǧ Ǧuhaynaŧ, Mar Ǧuhaynaŧ	مرج جهينة، مر جهينة	Marj Juhayna, Mar Juhayna	Marj Juhayna, Mar Juhayna
Aqur	43.32428	35.62554	waystations	etape	al-Baqīʿaŧ	ﭐلبقيعة	BAQIA_433E356N_S_AQUR	al-Baqīʿaŧ	ﭐلبقيعة	al-Baqia	al-Baqia
Aqur	43.36699	36.41022	villages	bourgade	Bāʿašīqā	باعشيقا	BAASHIQA_433E364N_S_AQUR	Bāʿašīqā	باعشيقا	Baashiqa	Baashiqa
Aqur	43.39249	36.02054	towns	cite	al-Ḥadīṯaŧ	ﭐلحديثة	HADITHA_433E360N_S_AQUR	al-Ḥadīṯaŧ	ﭐلحديثة	al-Haditha	al-Haditha
Aqur	43.60422	34.69499	waters	riviere	Nahr Diǧlaŧ	نهر دجلة	NAHRDIJLA_436E346N_W_AQUR	Nahr Diǧlaŧ	نهر دجلة	Nahr Dijla	Nahr Dijla
Aqur	43.87398	36.37520	waters	riviere	Zāb al-Kabīr	زاب ﭐلكبير	ZABKABIR_438E363N_W_AQUR	Zāb al-Kabīr, Zāb al-Aʿlá	زاب ﭐلكبير، زاب ﭐلأعلى	Zab al-Kabir, Zab al-Ala	Zab al-Kabir, Zab al-Ala
Aqur	44.10965	35.64182	waters	riviere	Zāb al-Ṣaġīr	زاب ﭐلصغير	ZABSAGHIR_441E356N_W_AQUR	Zāb al-Ṣaġīr, Zāb al-Asfal	زاب ﭐلصغير، زاب ﭐلأسفل	Zab al-Saghir, Zab al-Asfal	Zab al-Saghir, Zab al-Asfal
Aqur/Iraq	41.21428	34.45727	waters	riviere	Nahr al-Furāt	نهر ﭐلفرات	NAHRFURAT_412E344N_W_AQUR	Nahr al-Furāt	نهر ﭐلفرات	Nahr al-Furat	Nahr al-Furat
Badiyat al-Arab	36.50620	28.37114	towns	cite	Tabūk	تبوك	TABUK_365E283N_S_BADI	Tabūk	تبوك	Tabuk	Tabuk
Badiyat al-Arab	36.70106	30.73317	waystations	etape	Ubayr	أبير	UBAYR_367E307N_S_BADI	Ubayr, Wubayr	أبير، وبير	Ubayr, Wubayr	Ubayr, Wubayr
Badiyat al-Arab	36.79381	32.31179	waystations	etape	al-Aʿnak	ﭐلأعنك	ANAK_367E323N_S_BADI	al-Aʿnak	ﭐلأعنك	al-Anak	al-Anak
Badiyat al-Arab	36.87768	31.84612	waystations	etape	al-Azraq	ﭐلأزرق	AZRAQ_368E318N_S_BADI	al-Azraq	ﭐلأزرق	al-Azraq	al-Azraq
Badiyat al-Arab	36.92899	31.64055	waystations	etape	al-ʿAwnīd	ﭐلعونيد	AWNID_369E316N_S_BADI	al-ʿAwnīd	ﭐلعونيد	al-Awnid	al-Awnid
Badiyat al-Arab	37.15494	31.51278	waystations	etape	al-Muḥdaṯaŧ	ﭐلمحدثة	MUHDATHA_371E315N_S_BADI	al-Muḥdaṯaŧ	ﭐلمحدثة	al-Muhdatha	al-Muhdatha
Badiyat al-Arab	37.19786	27.92136	waystations	etape	al-Ǧunaynaŧ	ﭐلجنينة	JUNAYNA_371E279N_S_BADI	al-Ǧunaynaŧ	ﭐلجنينة	al-Junayna	al-Junayna
Badiyat al-Arab	37.32662	32.21167	waystations	etape	al-Baqīʿaŧ	ﭐلبقيعة	BAQIA_373E322N_S_BADI	al-Baqīʿaŧ	ﭐلبقيعة	al-Baqia	al-Baqia
Badiyat al-Arab	37.34142	31.36925	towns	cite	al-Ġurrabaŧ	ﭐلغربة	GHURRABA_373E313N_S_BADI	al-Ġurrabaŧ	ﭐلغربة	al-Ghurraba	al-Ghurraba
Badiyat al-Arab	37.43170	29.87858	waystations	etape	al-Aǧwalī	ﭐلأجولي	AJWALI_374E298N_S_BADI	al-Aǧwalī	ﭐلأجولي	al-Ajwali	al-Ajwali
Badiyat al-Arab	37.46327	27.73026	waystations	etape	al-Muḥdaṯaŧ	ﭐلمحدثة	MUHDATHA_374E277N_S_BADI	al-Muḥdaṯaŧ	ﭐلمحدثة	al-Muhdatha	al-Muhdatha
Badiyat al-Arab	37.46475	31.21242	waystations	pointdeau	al-Nabk	ﭐلنبك	NABK_374E312N_S_BADI	al-Nabk	ﭐلنبك	al-Nabk	al-Nabk
Badiyat al-Arab	37.75187	31.32585	waystations	etape	Qurākir	قراكر	QURAKIR_377E313N_S_BADI	Qurākir, Qurāqir	قراكر، قراقر	Qurakir, Quraqir	Qurakir, Quraqir
Badiyat al-Arab	37.83126	27.15186	waystations	etape	al-Aqrāʿ	ﭐلأقراع	AQRA_378E271N_S_BADI	al-Aqrāʿ	ﭐلأقراع	al-Aqra	al-Aqra
Badiyat al-Arab	37.85153	33.72767	waystations	etape	Suwá	سوى	SUWA_378E337N_S_BADI	Suwá	سوى	Suwa	Suwa
Badiyat al-Arab	37.89149	28.87521	waystations	pointdeau	Ṯaǧr	ثجر	THAJR_378E288N_S_BADI	Ṯaǧr	ثجر	Thajr	Thajr
Badiyat al-Arab	37.96500	30.86285	regions	region	Baṭn al-Sirr	بطن ﭐلسر	BATNSIRR_379E308N_R_BADI	Baṭn al-Sirr	بطن ﭐلسر	Batn al-Sirr	Batn al-Sirr
Badiyat al-Arab	37.98572	32.13274	waystations	etape	al-Sāʿidaŧ	ﭐلساعدة	SAIDA_379E321N_S_BADI	al-Sāʿidaŧ	ﭐلساعدة	al-Saida	al-Saida
Badiyat al-Arab	38.12681	30.48436	waystations	mares	al-Ǧarbā	ﭐلجربا	JARBA_381E304N_S_BADI	al-Ǧarbā, al-Ǧarbá	ﭐلجربا، ﭐلجربى	al-Jarba, al-Jarba	al-Jarba, al-Jarba
Badiyat al-Arab	38.52000	27.58081	towns	cite	Taymāʾ	تيماء	TAYMA_385E275N_S_BADI	Taymāʾ	تيماء	Tayma	Tayma
Badiyat al-Arab	38.64087	32.03911	waystations	etape	al-Rawārá	ﭐلروارى	RAWARA_386E320N_S_BADI	al-Rawārá, al-Dawārá	ﭐلروارى، ﭐلدوارى	al-Rawara, al-Dawara	al-Rawara, al-Dawara
Badiyat al-Arab	38.67294	29.99999	waystations	mares	ʿArfaǧāʾ	عرفجاء	ARFAJA_386E299N_S_BADI	ʿArfaǧāʾ	عرفجاء	Arfaja	Arfaja
Badiyat al-Arab	38.70747	29.01767	waystations	pointdeau	Muḫrī	مخري	MUKHRI_387E290N_S_BADI	Muḫrī	مخري	Mukhri	Mukhri
Badiyat al-Arab	38.71981	31.65819	waystations	etape	al-Uǧayfir	ﭐلأجيفر	UJAYFIR_387E316N_S_BADI	al-Uǧayfir	ﭐلأجيفر	al-Ujayfir	al-Ujayfir
Badiyat al-Arab	39.59203	32.14778	waystations	etape	al-Qulūfī	ﭐلقلوفي	QULUFI_395E321N_S_BADI	al-Qulūfī, al-ʿAlawī	ﭐلقلوفي، ﭐلعلوي	al-Qulufi, al-Alawi	al-Qulufi, al-Alawi
Badiyat al-Arab	39.67590	31.99770	waystations	etape	al-Ḫafiyyaŧ	ﭐلخفية	KHAFIYYA_396E319N_S_BADI	al-Ḫafiyyaŧ	ﭐلخفية	al-Khafiyya	al-Khafiyya
Badiyat al-Arab	39.82192	31.43199	waystations	etape	al-Ḥašiyyaŧ	ﭐلحشية	HASHIYYA_398E314N_S_BADI	al-Ḥašiyyaŧ	ﭐلحشية	al-Hashiyya	al-Hashiyya
Badiyat al-Arab	39.87767	29.75959	villages	localite	Dawmaŧ al-Ǧandal	دومة ﭐلجندل	DAWMAJANDAL_398E297N_S_BADI	Dawmaŧ al-Ǧandal	دومة ﭐلجندل	Dawma al-Jandal	Dawma al-Jandal
Badiyat al-Arab	40.18305	31.84948	waystations	etape	al-Ǧubbaŧ	ﭐلجبة	JUBBA_401E318N_S_BADI	al-Ǧubbaŧ, al-Maḥnaŧ	ﭐلجبة، ﭐلمحنة	al-Jubba, al-Mahna	al-Jubba, al-Mahna
